seed,lambda,mu,rho,policy_name,preemptive,last_index,last_arrival,last_completion,totdelay,totservice,totwait,interarr,wait,delay,service,innode,inq,util,maxqlen
10000,2.000000,1.600000,0.800000,FCFS,0,1000000,2003977.125000,2003989.125000,6379313.500000,1600880.000000,7980194.000000,2.003977,7.980194,6.379313,1.600880,3.982154,3.183307,0.798847,49
10000,2.000000,1.600000,0.800000,FCFS,1,1000000,2003977.125000,2003989.125000,6378567.500000,1600880.000000,7979448.000000,2.003977,7.979448,6.378568,1.600880,3.981782,3.182935,0.798847,51
10000,2.000000,1.600000,0.800000,LCFS,0,1000000,2003977.125000,2003989.125000,6386550.000000,1600880.000000,7987430.000000,2.003977,7.987430,6.386550,1.600880,3.985765,3.186918,0.798847,49
10000,2.000000,1.600000,0.800000,LCFS,1,1000000,2003977.125000,2003989.125000,6359945.000000,1600880.000000,7960825.500000,2.003977,7.960825,6.359945,1.600880,3.972489,3.173642,0.798847,58
10000,2.000000,1.600000,0.800000,SJF,0,1000000,2003977.125000,2003989.125000,4965887.000000,1600880.000000,6566767.000000,2.003977,6.566767,4.965887,1.600880,3.276848,2.478001,0.798847,49
10000,2.000000,1.600000,0.800000,SJF,1,1000000,2003977.125000,2003989.125000,2643492.500000,1600880.000000,4244372.500000,2.003977,4.244372,2.643492,1.600880,2.117962,1.319115,0.798847,20
10000,2.000000,1.600000,0.800000,SRTF,1,1000000,2003977.125000,2003989.125000,2157866.500000,1600880.000000,3758746.500000,2.003977,3.758746,2.157866,1.600880,1.875632,1.076786,0.798847,18
10000,2.000000,1.600000,0.800000,PS,0,1000000,2003977.125000,2003989.125000,6385536.500000,1600880.000000,7986416.500000,2.003977,7.986416,6.385537,1.600880,3.985259,3.186413,0.798847,49
10000,2.000000,1.600000,0.800000,PS,1,1000000,2003977.125000,2003989.125000,6379116.500000,1600880.000000,7979996.000000,2.003977,7.979996,6.379117,1.600880,3.982055,3.183209,0.798847,57
100000,2.000000,1.600000,0.800000,FCFS,0,1000000,2000592.250000,2000599.375000,6382775.000000,1600810.250000,7983585.500000,2.000592,7.983585,6.382775,1.600810,3.990597,3.190431,0.800165,43
100000,2.000000,1.600000,0.800000,FCFS,1,1000000,2000592.250000,2000599.375000,6381116.500000,1600810.250000,7981926.500000,2.000592,7.981926,6.381116,1.600810,3.989768,3.189602,0.800165,46
100000,2.000000,1.600000,0.800000,LCFS,0,1000000,2000592.250000,2000599.375000,6382054.500000,1600810.250000,7982865.000000,2.000592,7.982865,6.382054,1.600810,3.990237,3.190071,0.800165,43
100000,2.000000,1.600000,0.800000,LCFS,1,1000000,2000592.250000,2000599.375000,6406239.500000,1600810.250000,8007049.500000,2.000592,8.007050,6.406240,1.600810,4.002326,3.202160,0.800165,49
100000,2.000000,1.600000,0.800000,SJF,0,1000000,2000592.250000,2000599.375000,4965113.000000,1600810.250000,6565923.000000,2.000592,6.565923,4.965113,1.600810,3.281978,2.481813,0.800165,43
100000,2.000000,1.600000,0.800000,SJF,1,1000000,2000592.250000,2000599.375000,2659841.750000,1600810.250000,4260652.000000,2.000592,4.260652,2.659842,1.600810,2.129688,1.329522,0.800165,20
100000,2.000000,1.600000,0.800000,SRTF,1,1000000,2000592.250000,2000599.375000,2161061.000000,1600810.250000,3761871.250000,2.000592,3.761871,2.161061,1.600810,1.880372,1.080207,0.800165,18
100000,2.000000,1.600000,0.800000,PS,0,1000000,2000592.250000,2000599.375000,6381961.000000,1600810.250000,7982771.500000,2.000592,7.982771,6.381961,1.600810,3.990190,3.190024,0.800165,43
100000,2.000000,1.600000,0.800000,PS,1,1000000,2000592.250000,2000599.375000,6378009.000000,1600810.250000,7978819.500000,2.000592,7.978819,6.378009,1.600810,3.988214,3.188049,0.800165,47
1000000,2.000000,1.600000,0.800000,FCFS,0,1000000,1999762.250000,1999767.875000,6398067.500000,1599783.500000,7997851.000000,1.999762,7.997851,6.398067,1.599784,3.999390,3.199405,0.799985,43
1000000,2.000000,1.600000,0.800000,FCFS,1,1000000,1999762.250000,1999767.875000,6398269.500000,1599783.500000,7998053.000000,1.999762,7.998053,6.398270,1.599784,3.999491,3.199506,0.799985,46
1000000,2.000000,1.600000,0.800000,LCFS,0,1000000,1999762.250000,1999767.875000,6401225.000000,1599783.500000,8001008.500000,1.999762,8.001008,6.401225,1.599784,4.000968,3.200984,0.799985,43
1000000,2.000000,1.600000,0.800000,LCFS,1,1000000,1999762.250000,1999767.875000,6418242.000000,1599783.500000,8018026.000000,1.999762,8.018026,6.418242,1.599784,4.009479,3.209493,0.799985,51
1000000,2.000000,1.600000,0.800000,SJF,0,1000000,1999762.250000,1999767.875000,4977868.000000,1599783.500000,6577651.000000,1.999762,6.577651,4.977868,1.599784,3.289207,2.489223,0.799985,43
1000000,2.000000,1.600000,0.800000,SJF,1,1000000,1999762.250000,1999767.875000,2660190.250000,1599783.500000,4259973.500000,1.999762,4.259974,2.660190,1.599784,2.130234,1.330250,0.799985,19
1000000,2.000000,1.600000,0.800000,SRTF,1,1000000,1999762.250000,1999767.875000,2169286.000000,1599783.500000,3769069.250000,1.999762,3.769069,2.169286,1.599784,1.884753,1.084769,0.799985,17
1000000,2.000000,1.600000,0.800000,PS,0,1000000,1999762.250000,1999767.875000,6399230.500000,1599783.500000,7999014.000000,1.999762,7.999014,6.399230,1.599784,3.999971,3.199987,0.799985,43
1000000,2.000000,1.600000,0.800000,PS,1,1000000,1999762.250000,1999767.875000,6384514.000000,1599783.500000,7984297.500000,1.999762,7.984297,6.384514,1.599784,3.992612,3.192627,0.799985,52
1,2.000000,1.800000,0.900000,FCFS,0,1000000,1996801.375000,1996821.750000,15939790.000000,1799351.375000,17739142.000000,1.996801,17.739141,15.939790,1.799351,8.883688,7.982580,0.901108,76
1,2.000000,1.800000,0.900000,FCFS,1,1000000,1996801.375000,1996821.750000,15942204.000000,1799351.375000,17741556.000000,1.996801,17.741556,15.942204,1.799351,8.884897,7.983789,0.901108,86
1,2.000000,1.800000,0.900000,LCFS,0,1000000,1996801.375000,1996821.750000,15922583.000000,1799351.375000,17721934.000000,1.996801,17.721933,15.922583,1.799351,8.875071,7.973963,0.901108,76
1,2.000000,1.800000,0.900000,LCFS,1,1000000,1996801.375000,1996821.750000,15977458.000000,1799351.375000,17776808.000000,1.996801,17.776808,15.977458,1.799351,8.902552,8.001444,0.901108,88
1,2.000000,1.800000,0.900000,SJF,0,1000000,1996801.375000,1996821.750000,12161523.000000,1799351.375000,13960875.000000,1.996801,13.960875,12.161523,1.799351,6.991548,6.090440,0.901108,76
1,2.000000,1.800000,0.900000,SJF,1,1000000,1996801.375000,1996821.750000,5440940.500000,1799351.375000,7240292.000000,1.996801,7.240292,5.440940,1.799351,3.625908,2.724800,0.901108,29
1,2.000000,1.800000,0.900000,SRTF,1,1000000,1996801.375000,1996821.750000,4541211.500000,1799351.375000,6340563.000000,1.996801,6.340563,4.541212,1.799351,3.175328,2.274220,0.901108,27
1,2.000000,1.800000,0.900000,PS,0,1000000,1996801.375000,1996821.750000,15926152.000000,1799351.375000,17725504.000000,1.996801,17.725504,15.926152,1.799351,8.876859,7.975750,0.901108,76
1,2.000000,1.800000,0.900000,PS,1,1000000,1996801.375000,1996821.750000,15944099.000000,1799351.375000,17743450.000000,1.996801,17.743450,15.944099,1.799351,8.885846,7.984738,0.901108,84
10,2.000000,1.800000,0.900000,FCFS,0,1000000,2000275.625000,2000278.875000,15385902.000000,1796772.250000,17182672.000000,2.000276,17.182673,15.385902,1.796772,8.590138,7.691878,0.898261,80
10,2.000000,1.800000,0.900000,FCFS,1,1000000,2000275.625000,2000278.875000,15388946.000000,1796772.250000,17185718.000000,2.000276,17.185719,15.388946,1.796772,8.591661,7.693400,0.898261,84
10,2.000000,1.800000,0.900000,LCFS,0,1000000,2000275.625000,2000278.875000,15390212.000000,1796772.250000,17186984.000000,2.000276,17.186983,15.390212,1.796772,8.592294,7.694033,0.898261,80
10,2.000000,1.800000,0.900000,LCFS,1,1000000,2000275.625000,2000278.875000,15363037.000000,1796772.250000,17159810.000000,2.000276,17.159809,15.363037,1.796772,8.578709,7.680448,0.898261,95
10,2.000000,1.800000,0.900000,SJF,0,1000000,2000275.625000,2000278.875000,11752439.000000,1796772.250000,13549211.000000,2.000276,13.549211,11.752439,1.796772,6.773661,5.875400,0.898261,80
10,2.000000,1.800000,0.900000,SJF,1,1000000,2000275.625000,2000278.875000,5295941.000000,1796772.250000,7092713.000000,2.000276,7.092713,5.295941,1.796772,3.545862,2.647601,0.898261,27
10,2.000000,1.800000,0.900000,SRTF,1,1000000,2000275.625000,2000278.875000,4416562.500000,1796772.250000,6213335.000000,2.000276,6.213335,4.416563,1.796772,3.106234,2.207973,0.898261,22
10,2.000000,1.800000,0.900000,PS,0,1000000,2000275.625000,2000278.875000,15396861.000000,1796772.250000,17193634.000000,2.000276,17.193634,15.396861,1.796772,8.595618,7.697357,0.898261,80
10,2.000000,1.800000,0.900000,PS,1,1000000,2000275.625000,2000278.875000,15318653.000000,1796772.250000,17115424.000000,2.000276,17.115423,15.318653,1.796772,8.556519,7.658258,0.898261,90
100,2.000000,1.800000,0.900000,FCFS,0,1000000,2001055.625000,2001104.750000,15994699.000000,1801490.750000,17796188.000000,2.001056,17.796188,15.994699,1.801491,8.893182,7.992934,0.900248,81
100,2.000000,1.800000,0.900000,FCFS,1,1000000,2001055.625000,2001104.750000,15997681.000000,1801490.750000,17799172.000000,2.001056,17.799171,15.997681,1.801491,8.894672,7.994424,0.900248,90
100,2.000000,1.800000,0.900000,LCFS,0,1000000,2001055.625000,2001104.750000,16000964.000000,1801490.750000,17802456.000000,2.001056,17.802456,16.000963,1.801491,8.896314,7.996065,0.900248,81
100,2.000000,1.800000,0.900000,LCFS,1,1000000,2001055.625000,2001104.750000,15951464.000000,1801490.750000,17752954.000000,2.001056,17.752954,15.951464,1.801491,8.871576,7.971329,0.900248,92
100,2.000000,1.800000,0.900000,SJF,0,1000000,2001055.625000,2001104.750000,12212399.000000,1801490.750000,14013890.000000,2.001056,14.013890,12.212399,1.801491,7.003077,6.102829,0.900248,81
100,2.000000,1.800000,0.900000,SJF,1,1000000,2001055.625000,2001104.750000,5449586.500000,1801490.750000,7251077.500000,2.001056,7.251078,5.449586,1.801491,3.623537,2.723289,0.900248,29
100,2.000000,1.800000,0.900000,SRTF,1,1000000,2001055.625000,2001104.750000,4552056.500000,1801490.750000,6353547.500000,2.001056,6.353548,4.552056,1.801491,3.175020,2.274772,0.900248,26
100,2.000000,1.800000,0.900000,PS,0,1000000,2001055.625000,2001104.750000,15993628.000000,1801490.750000,17795118.000000,2.001056,17.795118,15.993628,1.801491,8.892647,7.992399,0.900248,81
100,2.000000,1.800000,0.900000,PS,1,1000000,2001055.625000,2001104.750000,16008080.000000,1801490.750000,17809570.000000,2.001056,17.809570,16.008080,1.801491,8.899869,7.999621,0.900248,90
1000,2.000000,1.800000,0.900000,FCFS,0,1000000,2001842.250000,2001843.000000,16136240.000000,1802196.000000,17938436.000000,2.001842,17.938437,16.136240,1.802196,8.960960,8.060692,0.900268,89
1000,2.000000,1.800000,0.900000,FCFS,1,1000000,2001842.250000,2001843.000000,16138194.000000,1802196.000000,17940390.000000,2.001842,17.940390,16.138193,1.802196,8.961937,8.061668,0.900268,93
1000,2.000000,1.800000,0.900000,LCFS,0,1000000,2001842.250000,2001843.000000,16122580.000000,1802196.000000,17924776.000000,2.001842,17.924776,16.122580,1.802196,8.954137,8.053868,0.900268,89
1000,2.000000,1.800000,0.900000,LCFS,1,1000000,2001842.250000,2001843.000000,16165627.000000,1802196.000000,17967822.000000,2.001842,17.967821,16.165627,1.802196,8.975640,8.075372,0.900268,96
1000,2.000000,1.800000,0.900000,SJF,0,1000000,2001842.250000,2001843.000000,12309187.000000,1802196.000000,14111383.000000,2.001842,14.111383,12.309187,1.802196,7.049196,6.148927,0.900268,89
1000,2.000000,1.800000,0.900000,SJF,1,1000000,2001842.250000,2001843.000000,5492522.500000,1802196.000000,7294718.500000,2.001842,7.294718,5.492523,1.802196,3.644001,2.743733,0.900268,30
1000,2.000000,1.800000,0.900000,SRTF,1,1000000,2001842.250000,2001843.000000,4583675.500000,1802196.000000,6385871.500000,2.001842,6.385871,4.583675,1.802196,3.189996,2.289728,0.900268,27
1000,2.000000,1.800000,0.900000,PS,0,1000000,2001842.250000,2001843.000000,16129873.000000,1802196.000000,17932068.000000,2.001842,17.932068,16.129873,1.802196,8.957779,8.057511,0.900268,89
1000,2.000000,1.800000,0.900000,PS,1,1000000,2001842.250000,2001843.000000,16138512.000000,1802196.000000,17940708.000000,2.001842,17.940708,16.138512,1.802196,8.962095,8.061827,0.900268,84
10000,2.000000,1.800000,0.900000,FCFS,0,1000000,2003977.125000,2004005.000000,16058050.000000,1801052.500000,17859102.000000,2.003977,17.859102,16.058050,1.801052,8.911705,8.012979,0.898727,125
10000,2.000000,1.800000,0.900000,FCFS,1,1000000,2003977.125000,2004005.000000,16059960.000000,1801052.500000,17861014.000000,2.003977,17.861013,16.059959,1.801052,8.912660,8.013932,0.898727,123
10000,2.000000,1.800000,0.900000,LCFS,0,1000000,2003977.125000,2004005.000000,16055835.000000,1801052.500000,17856886.000000,2.003977,17.856886,16.055836,1.801052,8.910600,8.011874,0.898727,125
10000,2.000000,1.800000,0.900000,LCFS,1,1000000,2003977.125000,2004005.000000,16041646.000000,1801052.500000,17842698.000000,2.003977,17.842697,16.041645,1.801052,8.903520,8.004793,0.898727,109
10000,2.000000,1.800000,0.900000,SJF,0,1000000,2003977.125000,2004005.000000,12253576.000000,1801052.500000,14054628.000000,2.003977,14.054628,12.253576,1.801052,7.013270,6.114543,0.898727,125
10000,2.000000,1.800000,0.900000,SJF,1,1000000,2003977.125000,2004005.000000,5464084.500000,1801052.500000,7265136.500000,2.003977,7.265137,5.464085,1.801052,3.625309,2.726582,0.898727,37
10000,2.000000,1.800000,0.900000,SRTF,1,1000000,2003977.125000,2004005.000000,4572530.500000,1801052.500000,6373583.000000,2.003977,6.373583,4.572530,1.801052,3.180423,2.281696,0.898727,32
10000,2.000000,1.800000,0.900000,PS,0,1000000,2003977.125000,2004005.000000,16055155.000000,1801052.500000,17856206.000000,2.003977,17.856207,16.055155,1.801052,8.910260,8.011535,0.898727,125
10000,2.000000,1.800000,0.900000,PS,1,1000000,2003977.125000,2004005.000000,16047103.000000,1801052.500000,17848156.000000,2.003977,17.848156,16.047104,1.801052,8.906243,8.007517,0.898727,109
100000,2.000000,1.800000,0.900000,FCFS,0,1000000,2000592.250000,2000602.750000,16320164.000000,1800974.250000,18121138.000000,2.000592,18.121138,16.320164,1.800974,9.057839,8.157623,0.900216,91
100000,2.000000,1.800000,0.900000,FCFS,1,1000000,2000592.250000,2000602.750000,16318474.000000,1800974.250000,18119448.000000,2.000592,18.119448,16.318474,1.800974,9.056994,8.156778,0.900216,93
100000,2.000000,1.800000,0.900000,LCFS,0,1000000,2000592.250000,2000602.750000,16324243.000000,1800974.250000,18125218.000000,2.000592,18.125217,16.324244,1.800974,9.059878,8.159662,0.900216,91
100000,2.000000,1.800000,0.900000,LCFS,1,1000000,2000592.250000,2000602.750000,16332002.000000,1800974.250000,18132978.000000,2.000592,18.132978,16.332003,1.800974,9.063757,8.163541,0.900216,100
100000,2.000000,1.800000,0.900000,SJF,0,1000000,2000592.250000,2000602.750000,12453615.000000,1800974.250000,14254589.000000,2.000592,14.254589,12.453615,1.800974,7.125147,6.224931,0.900216,91
100000,2.000000,1.800000,0.900000,SJF,1,1000000,2000592.250000,2000602.750000,5529753.000000,1800974.250000,7330727.500000,2.000592,7.330728,5.529753,1.800974,3.664259,2.764044,0.900216,28
100000,2.000000,1.800000,0.900000,SRTF,1,1000000,2000592.250000,2000602.750000,4618140.000000,1800974.250000,6419114.500000,2.000592,6.419115,4.618140,1.800974,3.208590,2.308374,0.900216,27
100000,2.000000,1.800000,0.900000,PS,0,1000000,2000592.250000,2000602.750000,16326005.000000,1800974.250000,18126980.000000,2.000592,18.126980,16.326006,1.800974,9.060760,8.160543,0.900216,91
100000,2.000000,1.800000,0.900000,PS,1,1000000,2000592.250000,2000602.750000,16359730.000000,1800974.250000,18160704.000000,2.000592,18.160704,16.359730,1.800974,9.077617,8.177401,0.900216,95
1000000,2.000000,1.800000,0.900000,FCFS,0,1000000,1999762.250000,1999771.750000,16078548.000000,1799818.625000,17878366.000000,1.999762,17.878366,16.078548,1.799819,8.940204,8.040192,0.900012,74
1000000,2.000000,1.800000,0.900000,FCFS,1,1000000,1999762.250000,1999771.750000,16077553.000000,1799818.625000,17877370.000000,1.999762,17.877371,16.077553,1.799819,8.939705,8.039694,0.900012,83
1000000,2.000000,1.800000,0.900000,LCFS,0,1000000,1999762.250000,1999771.750000,16079400.000000,1799818.625000,17879218.000000,1.999762,17.879217,16.079399,1.799819,8.940629,8.040618,0.900012,74
1000000,2.000000,1.800000,0.900000,LCFS,1,1000000,1999762.250000,1999771.750000,16069931.000000,1799818.625000,17869750.000000,1.999762,17.869749,16.069931,1.799819,8.935895,8.035883,0.900012,80
1000000,2.000000,1.800000,0.900000,SJF,0,1000000,1999762.250000,1999771.750000,12276406.000000,1799818.625000,14076226.000000,1.999762,14.076226,12.276406,1.799819,7.038916,6.138904,0.900012,74
1000000,2.000000,1.800000,0.900000,SJF,1,1000000,1999762.250000,1999771.750000,5478609.000000,1799818.625000,7278427.000000,1.999762,7.278427,5.478609,1.799819,3.639629,2.739617,0.900012,27
1000000,2.000000,1.800000,0.900000,SRTF,1,1000000,1999762.250000,1999771.750000,4583624.000000,1799818.625000,6383443.000000,1.999762,6.383443,4.583624,1.799819,3.192086,2.292073,0.900012,23
1000000,2.000000,1.800000,0.900000,PS,0,1000000,1999762.250000,1999771.750000,16078051.000000,1799818.625000,17877870.000000,1.999762,17.877871,16.078051,1.799819,8.939956,8.039943,0.900012,74
1000000,2.000000,1.800000,0.900000,PS,1,1000000,1999762.250000,1999771.750000,16126870.000000,1799818.625000,17926686.000000,1.999762,17.926685,16.126869,1.799819,8.964366,8.064355,0.900012,88
1,2.000000,2.000000,1.000000,FCFS,0,1000000,1996801.375000,1999830.875000,2844420352.000000,1999335.125000,2846419968.000000,1.996801,2846.419922,2844.420410,1.999335,1423.330322,1422.330444,0.999752,2719
1,2.000000,2.000000,1.000000,FCFS,1,1000000,1996801.375000,1999830.875000,2844832512.000000,1999335.125000,2846831872.000000,1.996801,2846.831787,2844.832520,1.999335,1423.536255,1422.536499,0.999752,2753
1,2.000000,2.000000,1.000000,LCFS,0,1000000,1996801.375000,1999830.875000,2846590208.000000,1999335.125000,2848589568.000000,1.996801,2848.589600,2846.590088,1.999335,1424.415283,1423.415527,0.999752,2719
1,2.000000,2.000000,1.000000,LCFS,1,1000000,1996801.375000,1999830.875000,2861243392.000000,1999335.125000,2863242752.000000,1.996801,2863.242676,2861.243408,1.999335,1431.742432,1430.742676,0.999752,2766
1,2.000000,2.000000,1.000000,SJF,0,1000000,1996801.375000,1999830.875000,2134503296.000000,1999335.125000,2136502528.000000,1.996801,2136.502441,2134.503418,1.999335,1068.341553,1067.341919,0.999752,2719
1,2.000000,2.000000,1.000000,SJF,1,1000000,1996801.375000,1999830.875000,386612832.000000,1999335.125000,388612160.000000,1.996801,388.612152,386.612823,1.999335,194.322510,193.322769,0.999752,422
1,2.000000,2.000000,1.000000,SRTF,1,1000000,1996801.375000,1999830.875000,364657664.000000,1999335.125000,366657024.000000,1.996801,366.657013,364.657654,1.999335,183.344009,182.344254,0.999752,376
1,2.000000,2.000000,1.000000,PS,0,1000000,1996801.375000,1999830.875000,2846706432.000000,1999335.125000,2848705536.000000,1.996801,2848.705566,2846.706543,1.999335,1424.473267,1423.473633,0.999752,2719
1,2.000000,2.000000,1.000000,PS,1,1000000,1996801.375000,1999830.875000,2920565760.000000,1999335.125000,2922565120.000000,1.996801,2922.565186,2920.565674,1.999335,1461.406128,1460.406372,0.999752,2877
10,2.000000,2.000000,1.000000,FCFS,0,1000000,2000275.625000,2001012.000000,832510976.000000,1996469.000000,834507456.000000,2.000276,834.507446,832.510986,1.996469,417.042694,416.044983,0.997730,1225
